name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
paris,2020-01-18T00:00:00,5.5,2.9,1.5,75.42,0,0,,0,0,32,12.2,235,1025.2,10,27.3,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-18T01:00:00,4.9,2.3,1.5,78.26,0,0,,0,0,28.1,11.4,221,1025.6,66.2,27.3,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-18T02:00:00,5,1.9,1.6,78.7,0,0,,0,0,26.8,14.1,237,1025.8,56.5,27.1,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-18T03:00:00,4.6,1.7,1.4,79.9,0,0,,0,0,28.3,12.5,238,1026.4,30,27.1,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-18T04:00:00,4.2,1.3,1.5,82.46,0,0,,0,0,27.4,12.3,233,1026.6,87.2,24.7,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-18T05:00:00,4,1.5,1.5,84.21,0,0,,0,0,26.4,9.7,238,1026.7,10,26.3,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-18T06:00:00,3.6,1.3,1.4,85.76,0,0,,0,0,22.5,8.5,245,1027,30,25,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-18T07:00:00,3.2,0.7,1.3,87.53,0,0,,0,0,18.4,9.5,237,1027.2,24.2,25.2,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-18T08:00:00,2.8,0,1.2,89.35,0,0,,0,0,20.6,10.1,232,1027.7,10,23,1.8,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-18T09:00:00,2.8,0.5,1.4,90.5,0,0,,0,0,20.6,8.1,237,1028.1,10,21,8,0,0,,Clear,clear-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-18T10:00:00,3.7,1.2,1.8,87.56,0,0,,0,0,22,9.7,262,1028.4,10,24.4,14,0.1,0,,Clear,clear-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-18T11:00:00,5.2,3,2.5,82.77,0,0,,0,0,19.1,9.6,273,1028.8,24.2,23.5,21,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-18T12:00:00,7.1,6.2,3.2,76.25,0,0,,0,0,16.1,5.7,252,1028.6,24.2,22.3,25,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-18T13:00:00,8,8,3.5,73.21,0,0,,0,0,16.7,4.5,266,1028.4,31.3,22.6,28,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-18T14:00:00,8.8,8.2,3.8,70.69,0,0,,0,0,17.2,5.7,223,1027.9,64.3,21.6,36,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-18T15:00:00,8.3,7.4,2.8,68.68,0,0,,0,0,18.5,6.4,345,1027.8,79.9,23.2,68,0.2,1,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-18T16:00:00,8.3,7.1,2.8,67.97,0,0,,0,0,21.5,8,2,1028.1,52.9,25.6,59,0.2,1,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-18T17:00:00,7.5,5.5,2.7,71.68,0,0,,0,0,21.2,10.6,349,1028.8,50.5,26,28,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-18T18:00:00,6.5,3.6,3.4,80.85,0,0,,0,0,29.6,15,20,1029.6,47.1,22.6,5,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-18T19:00:00,5.4,3.1,2.9,84.16,0,0,,0,0,23.7,10.3,34,1030.1,62.4,21.8,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-18T20:00:00,5,2.6,2.7,85.21,0,0,,0,0,24,10.6,33,1030.7,84.2,19.5,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-18T21:00:00,4.8,2.2,2.6,86.16,0,0,,0,0,22.3,10.7,45,1031.2,77.6,19.4,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-18T22:00:00,4.2,1.9,2,85.76,0,0,,0,0,17.9,9.3,35,1031.8,78.2,18.6,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-18T23:00:00,4.1,1.5,2.1,86.4,0,0,,0,0,22.6,10.6,12,1032.6,73.1,16.3,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-19T00:00:00,3.7,1.2,1.5,85.44,0,0,,0,0,19.8,9.9,10,1033.3,30,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-19T01:00:00,3.5,0.6,0.9,82.91,0,0,,0,0,26.2,11.6,23,1034,30,17.8,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-19T02:00:00,3.2,0.5,0.6,83.25,0,0,,0,0,22.8,9.9,5,1034.6,40,18.5,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-19T03:00:00,3.2,0.6,0.7,83.6,0,0,,0,0,16.2,9.8,1,1035.2,66.5,19,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-19T04:00:00,3,0.6,0.5,83.79,0,0,,0,0,19.2,8.9,355,1035.8,68.7,19.2,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-19T05:00:00,2.9,0.3,0.5,84.4,0,0,,0,0,19.1,9.3,3,1036.3,21.6,19.5,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-19T06:00:00,2.9,0.1,0.4,83.44,0,0,,0,0,19.7,10.5,348,1036.7,67.5,19.4,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-19T07:00:00,3.2,0.6,0.8,84.74,0,0,,0,0,23,9.5,356,1037.3,77.6,20,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-19T08:00:00,3,0.2,0.8,85.51,0,0,,0,0,20.4,10.5,5,1038,38.4,19.7,4,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-19T09:00:00,3.1,-0.1,0.8,85.07,0,0,,0,0,25,12.3,4,1038.9,24.2,19.4,8,0,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-19T10:00:00,3.8,0.8,1.2,83.6,0,0,,0,0,28.4,11.8,4,1040,24.2,19.4,17,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-19T11:00:00,4.8,1.8,1.7,80.06,0,0,,0,0,28.6,13.5,6,1040.9,37.1,20,29,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-19T12:00:00,5.8,2.4,2.1,76.94,0,0,,0,0,36.5,18.3,6,1041.1,31.3,19,46,0.2,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-19T13:00:00,6.7,3.6,1.9,71.57,0,0,,0,0,40.7,16.4,17,1040.8,48.3,19.9,46,0.2,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-19T14:00:00,6.7,3,1.6,69.66,0,0,,0,0,41.1,22.7,20,1040.8,77.4,22.2,68,0.2,1,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-19T15:00:00,7.2,4,1.3,66.04,0,0,,0,0,45.4,18.6,44,1040.9,85,21.7,95,0.3,1,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-19T16:00:00,7,4.1,1.3,66.84,0,0,,0,0,40.9,16.3,29,1041.4,82.4,23.9,77,0.3,1,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-19T17:00:00,6.5,3.1,1.1,68.21,0,0,,0,0,39.5,19.2,43,1042,80.2,24,14,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-19T18:00:00,6.2,2.7,1.3,71,0,0,,0,0,41.5,18.4,26,1043,84.7,23,5,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999,D3623"
paris,2020-01-19T19:00:00,5.9,2.8,1.5,73.76,0,0,,0,0,37.4,15.1,17,1043.8,84.4,20.5,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-19T20:00:00,5.6,2.4,1.3,74.25,0,0,,0,0,34.9,15.5,27,1044.3,79.3,18.5,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-19T21:00:00,5.1,1.5,1.4,77.35,0,0,,0,0,37.6,17.7,19,1044.9,44.2,18.1,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-19T22:00:00,4.8,1.3,1.3,77.97,0,0,,0,0,36.6,16.5,28,1045.4,79.3,18.2,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-19T23:00:00,4.3,1.1,1.1,79.32,0,0,,0,0,36.1,14,35,1045.7,10,17.4,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-20T00:00:00,3.9,0.3,0.8,80.06,0,0,,0,0,32.5,15.6,28,1046.3,10,16.6,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-20T01:00:00,3.5,0.6,0.8,82.06,0,0,,0,0,28.8,11.6,29,1046.5,96.8,15.6,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-20T02:00:00,3.4,-0.3,0.7,82.88,0,0,,0,0,30.1,15.5,30,1046.5,96.5,15.5,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-20T03:00:00,3,-0.7,0.6,84.07,0,0,,0,0,27,15.2,29,1046.6,97.1,16.1,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-20T04:00:00,2.8,-0.7,0.5,84.76,0,0,,0,0,28,13.5,38,1046.2,92.9,14.4,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-20T05:00:00,2.3,-0.7,0.2,85.68,0,0,,0,0,29,11.1,37,1045.9,87.4,14.6,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-20T06:00:00,2.3,-0.9,0.5,87.44,0,0,,0,0,31.5,11.8,36,1046.2,85.4,15,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-20T07:00:00,2.1,-1.2,0.2,87.57,0,0,,0,0,26.1,11.7,46,1046.5,84.8,13.9,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-20T08:00:00,2,-1.6,0.5,89.26,0,0,,0,0,26,13.2,45,1047,83.3,13.6,4.8,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-20T09:00:00,2.2,-1.2,0.2,86.31,0,0,,0,0,33.6,12.7,41,1047.1,82.6,13.3,8,0,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-20T10:00:00,2.5,-1,0.5,86.37,0,0,,0,0,25.4,13.6,27,1047.4,90,11.8,17,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-20T11:00:00,2.9,-0.9,0.6,85.03,0,0,,0,0,30,14.9,30,1047.8,51.4,10.4,25,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-20T12:00:00,4,0.6,0.9,80.54,0,0,,0,0,29.9,14.1,28,1047.6,30,13.1,27,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-20T13:00:00,5.1,2.2,0.8,73.67,0,0,,0,0,30,12.9,45,1046.9,40,16.1,30,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-20T14:00:00,5.8,2.2,0.4,68.14,0,0,,0,0,35.5,19.3,45,1046.1,15.8,17.2,31,0.1,0,,Clear,clear-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-20T15:00:00,5.6,2.4,0.9,71.5,0,0,,0,0,40.6,15.8,28,1045.4,15.8,18.3,90,0.3,1,,Clear,clear-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-20T16:00:00,5.1,1.7,0.7,73.47,0,0,,0,0,32.2,15.5,37,1045.1,37.1,19.3,140,0.5,1,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-20T17:00:00,4.8,1.2,0.8,75.59,0,0,,0,0,35.2,16.9,35,1044.6,73.6,20,48,0.2,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-20T18:00:00,3.6,0.4,1.2,84.08,0,0,,0,0,29.4,13.2,27,1044.4,10,17.6,6,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-20T19:00:00,3.2,0,1.4,88,0,0,,0,0,25.6,12.8,25,1044.5,10,13.7,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-20T20:00:00,3,0.3,1.4,89.13,0,0,,0,0,25.7,10.4,27,1044.6,8.6,12.8,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-20T21:00:00,2.9,-0.1,1.2,88.97,0,0,,0,0,21.7,10.7,37,1044.6,41,13.8,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-20T22:00:00,2.7,-0.3,1.2,90.24,0,0,,0,0,23.1,10.8,35,1044.3,50,11.9,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-20T23:00:00,2.7,-1.1,1.5,91.91,0,0,,0,0,26.2,15.1,30,1044.4,80,8.4,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-21T00:00:00,2.4,-1,1.2,92.39,0,0,,0,0,23.2,12.2,36,1044.3,80,6.4,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-21T01:00:00,2,-1.1,0.8,91.81,0,0,,0,0,24.3,10.8,44,1043.9,65.9,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-21T02:00:00,1.7,-1.7,0.6,92.2,0,0,,0,0,22.7,12.1,42,1043.4,66.4,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-21T03:00:00,1.5,-1.9,0.3,91.76,0,0,,0,0,25.1,11.6,38,1043.1,10,6.3,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-21T04:00:00,1,-2.1,-0.2,91.74,0,0,,0,0,23.2,10.1,51,1042.4,64.4,7.7,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-21T05:00:00,0.7,-1.6,-0.7,90.43,0,0,,0,0,19.9,6.9,37,1042.1,65,10.1,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-21T06:00:00,0.3,-1.6,-1.3,89.15,0,0,,0,0,19,5.8,64,1042,64.1,13.3,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-21T07:00:00,0.4,-2.2,-1.7,86.17,0,0,,0,0,19,7.7,72,1042.1,36.7,15.7,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-21T08:00:00,0.5,-2.5,-1.8,84.34,0,0,,0,0,20.5,9.4,75,1041.8,66.1,17.3,7.5,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-21T09:00:00,0.4,-1.8,-1.9,84.56,0,0,,0,0,17.8,6.7,106,1042,61,15.9,8,0,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-21T10:00:00,1,-0.9,-1.4,84.09,0,0,,0,0,17.4,6.2,86,1042.2,46.5,16.1,16,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-21T11:00:00,2,-0.2,-1.4,78.22,0,0,,0,0,21.6,7.7,113,1042.2,16.6,16.3,22,0.1,0,,Clear,clear-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-21T12:00:00,3.5,2,-1.1,71.83,0,0,,0,0,17.3,5.9,124,1042.2,0,17.2,26,0.1,0,,Clear,clear-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-21T13:00:00,4.4,3.4,-0.8,68.92,0,0,,0,0,13.6,4.9,20,1041.5,0,16.7,32,0.1,0,,Clear,clear-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-21T14:00:00,4.8,2.1,-1,65.97,0,0,,0,0,20.6,11.4,36,1040.8,10,15.4,38,0.1,0,,Clear,clear-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-21T15:00:00,4.8,1.9,-0.7,67.48,0,0,,0,0,22.3,12.8,26,1040,0,16.2,88,0.3,1,,Clear,clear-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-21T16:00:00,4.6,1.8,-0.2,71.04,0,0,,0,0,24,12.2,36,1039.9,0,14,159,0.6,2,,Clear,clear-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-21T17:00:00,3.8,1.2,-0.1,75.48,0,0,,0,0,23.7,10.1,40,1039.8,0,14.4,48,0.2,0,,Clear,clear-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-21T18:00:00,3.1,0,-0.5,77.32,0,0,,0,0,21.3,11.9,53,1039.6,0,15.2,7,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-21T19:00:00,2.8,-0.4,-0.5,78.81,0,0,,0,0,21.9,12,43,1039.6,0.2,15.6,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-21T20:00:00,2.2,-0.4,-0.9,80.11,0,0,,0,0,20.5,9,48,1039.7,2.7,14.7,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-21T21:00:00,1.9,-1.5,-0.8,82.35,0,0,,0,0,20.4,12,50,1039.3,2.2,14.9,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-21T22:00:00,1.5,-0.9,-1.2,82.24,0,0,,0,0,19.5,7.8,33,1039.3,2.4,14.1,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-21T23:00:00,1.2,-1.6,-1,85.19,0,0,,0,0,17.6,9.2,23,1038.7,90,12.4,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-22T00:00:00,0.9,-2,-1.1,86.87,0,0,,0,0,17.7,8.9,23,1038.8,43.2,11.5,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-22T01:00:00,0.5,-2.3,-1.5,86.22,0,0,,0,0,18.5,8.7,21,1038.6,67.6,11.1,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-22T02:00:00,-0.2,-1.9,-1.9,88.23,0,0,,0,0,13.3,5.2,9,1037.9,73,9.4,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-22T03:00:00,-0.5,-2.3,-1.8,90.67,0,0,,0,0,10.2,5.5,30,1037.4,67.3,9.4,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-22T04:00:00,0,-3.9,-1.8,87.82,0,0,,0,0,20,12.6,7,1037.1,10,8.8,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-22T05:00:00,-0.3,-3.6,-2.2,87.35,0,0,,0,0,24.7,9.8,22,1037,74.7,8.8,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-22T06:00:00,-0.7,-3.7,-2.6,86.84,0,0,,0,0,24,8.4,22,1036.9,76.4,8.9,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-22T07:00:00,-1.3,-3.5,-3,88.44,0,0,,0,0,17.4,5.9,29,1036.7,76.5,7.8,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-22T08:00:00,-1.3,-3.6,-2.7,90.43,0,0,,0,0,15.3,6.2,28,1036.2,30,7.7,7.3,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-22T09:00:00,-1.2,-3.8,-2.8,89.17,0,0,,0,0,21.2,7,43,1036.6,81.5,7.6,8,0,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-22T10:00:00,-0.3,-2.3,-2.2,86.85,0,0,,0,0,16,5.9,43,1036.4,61.6,8.5,16,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-22T11:00:00,1.3,-1.7,-1.8,79.58,0,0,,0,0,20.1,9.8,80,1036.3,10,9.5,22,0.1,0,,Clear,clear-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-22T12:00:00,2.4,-0.5,-1.4,75.84,0,0,,0,0,18.5,10.5,24,1036.4,30,9,27,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-22T13:00:00,2.8,-0.6,-1,75.83,0,0,,0,0,24.3,13.3,27,1036.1,40,9,32,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-22T14:00:00,3.4,0.3,-0.9,73.8,0,0,,0,0,25.7,12.2,40,1035.4,87.2,9.9,35,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-22T15:00:00,1.9,-1.9,-1.4,78.55,0,0,,0,0,32.2,14.3,19,1035.1,40,9.7,91,0.3,1,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-22T16:00:00,2.3,-0.2,-1.7,75.16,0,0,,0,0,26.6,8.7,45,1034.7,15.8,13,168,0.6,2,,Clear,clear-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-22T17:00:00,2.6,-0.8,-2.5,68.88,0,0,,0,0,21.6,12.7,29,1034.1,15.8,16.3,54,0.2,1,,Clear,clear-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
